chunk_id,document_filename,document_date,document_language,section_number,detected_script,chunk_words,compliance_flags
Universal_shartnoma_30.05.2024 yil__chunk_45,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_46,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,53,[]
Universal_shartnoma_30.05.2024 yil__chunk_47,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_48,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_49,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_50,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,25,[]
Universal_shartnoma_30.05.2024 yil__chunk_51,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_52,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,27,[]
Universal_shartnoma_30.05.2024 yil__chunk_53,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,19,[]
Universal_shartnoma_30.05.2024 yil__chunk_54,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,30,[]
Universal_shartnoma_30.05.2024 yil__chunk_55,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,50,[]
Universal_shartnoma_30.05.2024 yil__chunk_56,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,29,[]
Universal_shartnoma_30.05.2024 yil__chunk_57,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_58,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,46,[]
Universal_shartnoma_30.05.2024 yil__chunk_59,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,70,[]
Universal_shartnoma_30.05.2024 yil__chunk_60,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_61,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_62,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,36,[]
Universal_shartnoma_30.05.2024 yil__chunk_63,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_64,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,33,[]
Universal_shartnoma_30.05.2024 yil__chunk_65,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,23,[]
Universal_shartnoma_30.05.2024 yil__chunk_66,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,11,[]
Universal_shartnoma_30.05.2024 yil__chunk_67,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,67,[]
Universal_shartnoma_30.05.2024 yil__chunk_68,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,11,[]
Universal_shartnoma_30.05.2024 yil__chunk_69,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,74,[]
Universal_shartnoma_30.05.2024 yil__chunk_70,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,44,[]
Universal_shartnoma_30.05.2024 yil__chunk_71,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_72,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,29,[]
Universal_shartnoma_30.05.2024 yil__chunk_73,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,30,[]
Universal_shartnoma_30.05.2024 yil__chunk_74,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,24,[]
Universal_shartnoma_30.05.2024 yil__chunk_75,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,71,[]
Universal_shartnoma_30.05.2024 yil__chunk_76,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_77,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Latin,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_78,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_79,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,31,[]
Universal_shartnoma_30.05.2024 yil__chunk_80,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,35,[]
Universal_shartnoma_30.05.2024 yil__chunk_81,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,24,[]
Universal_shartnoma_30.05.2024 yil__chunk_82,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_83,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_84,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,15,[]
Universal_shartnoma_30.05.2024 yil__chunk_85,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,27,[]
Universal_shartnoma_30.05.2024 yil__chunk_86,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,23,[]
Universal_shartnoma_30.05.2024 yil__chunk_87,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,31,[]
Universal_shartnoma_30.05.2024 yil__chunk_88,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,29,[]
Universal_shartnoma_30.05.2024 yil__chunk_89,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_90,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,29,[]
Universal_shartnoma_30.05.2024 yil__chunk_91,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,25,[]
Universal_shartnoma_30.05.2024 yil__chunk_92,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_93,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,28,[]
Universal_shartnoma_30.05.2024 yil__chunk_94,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_95,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_96,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,35,[]
Universal_shartnoma_30.05.2024 yil__chunk_97,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_98,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_99,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,30,[]
Universal_shartnoma_30.05.2024 yil__chunk_100,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,13,[]
Universal_shartnoma_30.05.2024 yil__chunk_101,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,40,[]
Universal_shartnoma_30.05.2024 yil__chunk_102,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_103,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,19,[]
Universal_shartnoma_30.05.2024 yil__chunk_104,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,27,[]
Universal_shartnoma_30.05.2024 yil__chunk_105,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,34,[]
Universal_shartnoma_30.05.2024 yil__chunk_106,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_107,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,148,[]
Universal_shartnoma_30.05.2024 yil__chunk_108,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,207,[]
Universal_shartnoma_30.05.2024 yil__chunk_109,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_110,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,56,[]
Universal_shartnoma_30.05.2024 yil__chunk_111,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,43,[]
Universal_shartnoma_30.05.2024 yil__chunk_112,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,66,[]
Universal_shartnoma_30.05.2024 yil__chunk_113,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,23,[]
Universal_shartnoma_30.05.2024 yil__chunk_114,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,109,[]
Universal_shartnoma_30.05.2024 yil__chunk_115,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_116,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,25,[]
Universal_shartnoma_30.05.2024 yil__chunk_117,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,32,[]
Universal_shartnoma_30.05.2024 yil__chunk_118,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,23,[]
Universal_shartnoma_30.05.2024 yil__chunk_119,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,45,[]
Universal_shartnoma_30.05.2024 yil__chunk_120,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_121,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,25,[]
Universal_shartnoma_30.05.2024 yil__chunk_122,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_123,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,73,[]
Universal_shartnoma_30.05.2024 yil__chunk_124,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,39,[]
Universal_shartnoma_30.05.2024 yil__chunk_125,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,17,[]
Universal_shartnoma_30.05.2024 yil__chunk_126,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,31,[]
Universal_shartnoma_30.05.2024 yil__chunk_127,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,38,[]
Universal_shartnoma_30.05.2024 yil__chunk_128,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,27,[]
Universal_shartnoma_30.05.2024 yil__chunk_129,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,31,[]
Universal_shartnoma_30.05.2024 yil__chunk_130,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,14,[]
Universal_shartnoma_30.05.2024 yil__chunk_131,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,35,[]
Universal_shartnoma_30.05.2024 yil__chunk_132,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_133,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_134,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,111,[]
Universal_shartnoma_30.05.2024 yil__chunk_135,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,237,[]
Universal_shartnoma_30.05.2024 yil__chunk_136,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,51,[]
Universal_shartnoma_30.05.2024 yil__chunk_137,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,97,[]
Universal_shartnoma_30.05.2024 yil__chunk_138,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,38,[]
Universal_shartnoma_30.05.2024 yil__chunk_139,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_140,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,89,[]
Universal_shartnoma_30.05.2024 yil__chunk_141,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,136,[]
Universal_shartnoma_30.05.2024 yil__chunk_142,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,69,[]
Universal_shartnoma_30.05.2024 yil__chunk_143,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,230,[]
Universal_shartnoma_30.05.2024 yil__chunk_144,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_145,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,32,[]
Universal_shartnoma_30.05.2024 yil__chunk_146,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,19,[]
Universal_shartnoma_30.05.2024 yil__chunk_147,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_148,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_149,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,61,[]
Universal_shartnoma_30.05.2024 yil__chunk_150,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_151,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,19,[]
Universal_shartnoma_30.05.2024 yil__chunk_152,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,38,[]
Universal_shartnoma_30.05.2024 yil__chunk_153,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_154,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,11,[]
Universal_shartnoma_30.05.2024 yil__chunk_155,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,40,[]
Universal_shartnoma_30.05.2024 yil__chunk_156,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,26,[]
Universal_shartnoma_30.05.2024 yil__chunk_157,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,15,[]
Universal_shartnoma_30.05.2024 yil__chunk_158,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,44,[]
Universal_shartnoma_30.05.2024 yil__chunk_159,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_160,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,36,[]
Universal_shartnoma_30.05.2024 yil__chunk_161,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,27,[]
Universal_shartnoma_30.05.2024 yil__chunk_162,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_163,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,54,[]
Universal_shartnoma_30.05.2024 yil__chunk_164,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,51,[]
Universal_shartnoma_30.05.2024 yil__chunk_165,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,4.4.1.,Cyrillic,95,[]
Universal_shartnoma_30.05.2024 yil__chunk_166,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_167,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,15,[]
Universal_shartnoma_30.05.2024 yil__chunk_168,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,103,[]
Universal_shartnoma_30.05.2024 yil__chunk_169,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,60,[]
Universal_shartnoma_30.05.2024 yil__chunk_170,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_171,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,41,[]
Universal_shartnoma_30.05.2024 yil__chunk_172,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,24,[]
Universal_shartnoma_30.05.2024 yil__chunk_173,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,47,[]
Universal_shartnoma_30.05.2024 yil__chunk_174,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,29,[]
Universal_shartnoma_30.05.2024 yil__chunk_175,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,68,[]
Universal_shartnoma_30.05.2024 yil__chunk_176,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,56,[]
Universal_shartnoma_30.05.2024 yil__chunk_177,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_178,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,14,[]
Universal_shartnoma_30.05.2024 yil__chunk_179,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,36,[]
Universal_shartnoma_30.05.2024 yil__chunk_180,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,11,[]
Universal_shartnoma_30.05.2024 yil__chunk_181,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,54,[]
Universal_shartnoma_30.05.2024 yil__chunk_182,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,36,[]
Universal_shartnoma_30.05.2024 yil__chunk_183,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_184,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,28,[]
Universal_shartnoma_30.05.2024 yil__chunk_185,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_186,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_187,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,49,[]
Universal_shartnoma_30.05.2024 yil__chunk_188,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,36,[]
Universal_shartnoma_30.05.2024 yil__chunk_189,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,98,[]
Universal_shartnoma_30.05.2024 yil__chunk_190,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,206,[]
Universal_shartnoma_30.05.2024 yil__chunk_191,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,26,[]
Universal_shartnoma_30.05.2024 yil__chunk_192,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
